locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
2848864,"Dabali, Handigaun",temperature,25.19166644414266,"{'utc': '2024-05-23T20:00:00+00:00', 'local': '2024-05-24T01:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,24.82003943125407,"{'utc': '2024-05-23T21:00:00+00:00', 'local': '2024-05-24T02:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,24.715030034383137,"{'utc': '2024-05-23T22:00:00+00:00', 'local': '2024-05-24T03:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,24.62966314951579,"{'utc': '2024-05-23T23:00:00+00:00', 'local': '2024-05-24T04:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,24.513492107391357,"{'utc': '2024-05-24T00:00:00+00:00', 'local': '2024-05-24T05:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,25.19776741663615,"{'utc': '2024-05-24T01:00:00+00:00', 'local': '2024-05-24T06:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,26.50833336512248,"{'utc': '2024-05-24T02:00:00+00:00', 'local': '2024-05-24T07:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,28.153125127156574,"{'utc': '2024-05-24T03:00:00+00:00', 'local': '2024-05-24T08:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,31.95540698369344,"{'utc': '2024-05-24T04:00:00+00:00', 'local': '2024-05-24T09:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
2848864,"Dabali, Handigaun",temperature,34.06026007912376,"{'utc': '2024-05-24T05:00:00+00:00', 'local': '2024-05-24T10:45:00+05:45'}",c,"{'latitude': 27.68189114, 'longitude': 85.28707804}",NP,,False,,Private Organization,low-cost sensor
