,Latitude,Longitude,COTotalColumn,COMixingRatio surface,COMixingRatio 900hPa,COMixingRatio 800hPa,COMixingRatio 700hPa,COMixingRatio 600hPa,COMixingRatio 500hPa,COMixingRatio 400hPa,COMixingRatio 300hPa,COMixingRatio 200hPa,COMixingRatio 100hPa,RetrievedSurfaceTemperature 
36,55.955520629882805,135.179443359375,2.528881691687125e+18,164.45697021484375,165.38558959960935,179.69769287109375,187.7867889404297,183.72267150878903,166.27093505859375,137.7977294921875,99.7992172241211,41.01221466064453,18.34939956665039,258.0993957519531
37,56.76339721679688,129.8933868408203,2.942175743062311e+18,186.32298278808597,,206.55589294433597,211.80349731445312,212.5824432373047,205.92599487304688,183.40655517578125,131.8828887939453,47.26506805419922,18.916336059570312,256.7123413085937
38,56.31467056274414,131.2355194091797,2.0096681117954867e+18,137.17276000976562,,143.6898651123047,153.4336395263672,151.21630859375,137.19241333007812,112.9550323486328,78.34461212158203,33.053016662597656,16.69199562072754,252.0931854248047
39,55.23323059082031,137.7157745361328,3.3749146575747154e+18,160.35923767089844,181.72239685058597,206.5985412597656,234.7721405029297,246.3866424560547,215.9457244873047,162.56069946289062,106.57461547851562,40.99240112304688,18.53487777709961,261.20458984375
40,55.48613739013672,134.1019287109375,2.0253578678459433e+18,141.52223205566406,,144.80091857910156,148.80787658691406,146.2439422607422,135.0248260498047,113.0370407104492,79.12326049804686,33.50394058227539,16.95099639892578,258.7425842285156
41,55.37555694580078,133.29669189453125,2.1741715439851927e+18,146.45001220703125,,154.19448852539062,162.35565185546875,162.10757446289062,149.52626037597656,125.11428833007812,90.80006408691406,37.564212799072266,17.685455322265625,256.8671264648437
42,55.694427490234375,128.61952209472656,2.1320895231384617e+18,146.36390686035156,,156.34262084960935,172.5448455810547,175.1962890625,146.0473175048828,103.70585632324217,62.60670471191406,26.56173515319824,15.31358242034912,254.10757446289065
43,54.82834243774414,133.38714599609375,2.1564405445977705e+18,145.29576110839844,146.8877410888672,153.36639404296875,158.20880126953125,154.86734008789062,138.09230041503906,109.2534408569336,72.01475524902344,29.877817153930664,16.191957473754883,259.7867736816406
44,53.63970947265625,136.71035766601562,3.2020148048394977e+18,166.9871826171875,180.025634765625,191.46690368652344,209.2900848388672,219.97888183593753,210.38316345214844,175.3534698486328,115.85472869873045,41.53938674926758,18.538780212402344,265.40594482421875
45,53.853309631347656,136.83119201660156,3.269532240488432e+18,163.6429901123047,178.3007354736328,197.59988403320312,224.99435424804688,237.76931762695312,215.5223693847656,167.65235900878906,109.43844604492188,40.73207473754882,18.490652084350582,262.5248413085937
46,54.06648635864258,136.95477294921875,2.9143421559609754e+18,158.9385986328125,167.5184783935547,174.9846649169922,184.77964782714844,188.7427215576172,180.9089508056641,156.38787841796875,108.16260528564452,40.343788146972656,18.40219116210937,264.050537109375
47,54.27973175048828,137.08148193359375,3.142899012416307e+18,153.7278289794922,161.79893493652344,172.86282348632812,190.52659606933597,208.38652038574216,216.23403930664065,193.07011413574216,123.3686294555664,41.052440643310554,18.33071517944336,262.66412353515625
48,54.20703887939453,132.6759490966797,2.7620784872116716e+18,169.7284698486328,184.0779571533203,197.96492004394528,208.8011779785156,198.42010498046875,159.9375457763672,117.606201171875,84.13706970214844,36.014530181884766,17.664588928222656,263.8790588378906
49,54.40234756469727,132.7656097412109,2.771916917257011e+18,174.7620849609375,187.16683959960935,199.55847167968753,207.9895782470703,199.83294677734372,165.178466796875,123.93717956542967,88.5404052734375,37.310222625732415,17.875457763671875,263.7614440917969
50,54.40761947631836,130.7455291748047,2.662161467549156e+18,164.0770721435547,168.167236328125,175.3290557861328,184.1308441162109,188.3570251464844,175.96676635742188,144.79205322265625,101.06846618652344,38.95705795288086,17.98975944519043,263.7503967285156
51,54.60406494140625,130.82562255859375,2.592202016574931e+18,178.32020568847656,184.1614532470703,193.63916015625,193.89537048339844,181.13616943359372,152.10955810546875,119.60762786865234,89.31002807617188,38.20323181152344,17.991249084472656,263.0223693847656
52,54.800384521484375,130.90684509277344,2.20141854163311e+18,159.6448974609375,161.45828247070312,169.31216430664062,172.81088256835935,165.67269897460935,137.0546875,97.76231384277344,62.94818115234375,27.590877532958984,15.767809867858887,260.9810485839844
53,54.47302246093751,130.0508270263672,2.732650883127968e+18,166.521240234375,172.6811065673828,176.9131317138672,183.7494201660156,186.23989868164065,174.74888610839844,147.63525390625,105.08663177490234,40.08195114135742,18.13075065612793,262.9354248046875
54,54.67150878906249,130.1280517578125,2.8988371178639846e+18,175.42733764648435,184.2979431152344,197.22970581054688,210.77421569824216,213.2386932373047,187.4253387451172,144.858154296875,100.05027770996092,39.52696228027344,18.08453941345215,262.97576904296875
