u10,v10,d2m,t2m,cape,msl,mn2t,sst,sp,tp
0.654224707553743,1.6125255809728811,278.2918700594429,299.4005078261352,0.0,100465.20635118948,297.8221969088749,,84689.19920307327,5.197562224450343e-06
1.433441308939464,1.869729524223902,277.41758842142866,299.4153417915848,0.0,100376.25139362039,298.5447932516019,,84628.14313971587,8.012908429361199e-06
2.0723953070602072,1.6862210042109238,277.0992939774856,300.5750881812854,0.0,100292.15449277463,299.3644345874794,,84563.10763088826,8.229473522046449e-06
2.563585544653735,1.256728073577534,277.83211141819174,300.77939234179667,0.0,100271.90164819156,299.5145669113778,,84547.6446427754,2.8153462049108555e-06
2.4673357556864657,0.7578431020849652,277.85966403801626,298.10691861180925,0.0,100232.47917437588,299.0320470325423,,84505.46252079106,1.949085834168987e-06
2.2045241253420356,0.17519586643236865,278.30667445218444,297.79169684600396,0.0,100313.62185153854,298.2232260443331,,84569.3610451986,0.0
1.7698185056870464,-0.11236229181242377,281.25768340533114,297.52333692559654,0.0,100336.27089977569,296.88015038999913,,84579.02541276914,0.0
1.6662483102349428,-0.09315076333535324,279.265258882199,298.3081885521148,0.0,100438.42138979597,294.45605437642405,,84653.9526860513,0.0
1.0043389633839777,-0.4100641370931095,277.37235277694066,299.2771162044403,0.1330399542862324,100557.11553244166,295.4028347974047,,84742.63747081623,0.0
-0.06832652511603665,-0.8079733149101953,276.8200666810549,295.90272620022125,0.0,100646.03766530317,295.1867659799023,,84810.401742252,0.0
-0.40181170942516564,-0.4361149697080172,277.4019615624237,295.2260950943698,0.0,100648.69646661796,294.44827725153743,,84806.8770905498,0.0
-0.32544450597226215,-0.5108093924268676,277.6939370859374,292.93087607661346,0.0,100700.75645285581,293.3946458973318,,84844.96606862191,0.0
-0.5728923202374099,-0.8003655496332753,278.11627351220295,291.8587849372972,0.0,100721.9283892514,292.0363541290892,,84856.44961126456,0.0
-0.8758306231653776,-0.7285144331290314,278.39673450802877,290.7051069880078,0.0,100628.54209615766,290.45083505981125,,84774.70043146201,0.0
-0.634437959943241,-0.2985604258121918,277.79633413573305,289.3680272840681,0.0,100545.88948244587,289.488838524922,,84704.77588962813,0.0
-0.34333883293519096,-0.19612455597245151,277.4003166298969,288.9745900640737,0.0,100520.51598347873,288.9552601305265,,84677.94305731464,0.0
-0.5812972313866644,-0.6744147689376007,277.6906472208837,288.6283518250556,0.0,100580.58519836857,288.6999675527263,,84722.85394190713,0.0
-0.7741583108760088,-0.8570011355836795,277.34109905893075,288.47090950994215,0.0,100619.21987920208,288.58432508702083,,84755.82649008896,0.0
-0.5696388062441502,-0.5417783763319054,277.31930370295015,288.45236705313005,0.0,100683.98302727728,288.4091707091394,,84809.83325004196,0.0
-0.7690069137200142,-0.6740305383680593,280.04372320052494,287.8640654688197,0.0,100797.49086612374,287.18038497705237,,84904.54405223324,0.0
-0.7211983330968357,-0.4975150147207348,280.769549677992,293.89575810199807,0.0,100857.39595747562,289.41782999334845,,84956.84533555614,0.0
-0.4479935330517144,0.040254090409424875,279.6892402409914,295.1047262861453,0.0,100867.60444153612,293.58400198152793,,85000.27814040254,0.0
0.008040678336866947,0.8240844522739046,279.123794684891,295.0774183042948,0.0,100859.10284227031,296.0723438093839,,85026.88357583202,0.0
0.5755077439945963,1.2685623751194095,280.66797509445985,299.8930629061795,0.0,100827.45982415348,297.8874571307496,,85025.17809920193,0.0
0.923995242828201,1.4088065330020247,280.57750380548373,300.4152859171232,0.0,100822.83154038328,299.3411032128196,,85041.55067485083,0.0
1.1068246541716613,1.5306076235466521,280.18971096228177,300.60307043429276,0.0,100740.31022550185,300.62331441151906,,84984.9288507317,0.0
1.3409872862976648,1.6818407757181517,281.3460985286486,302.5405886033652,0.0,100709.55347448995,301.29586664628,,84969.57956106085,0.0
1.592050116110879,1.6920613088679533,282.0061277050422,302.6518433442377,0.0,100630.24898095234,301.5001007085201,,84903.52076625517,0.0
1.4882087944926705,1.8357635418764413,280.97105391252967,300.05522511939057,0.0,100534.95885481837,301.01589015036143,,84818.13323630842,0.0
1.57903606013784,1.5757931385247221,281.54431289813255,299.85462945024176,0.0,100623.15884411288,300.1411326685482,,84885.32901553417,0.0
1.4303685457236077,1.1465307462330572,282.2142116696872,299.5289564815061,0.0,100685.65708736438,298.65164418482686,,84924.32758114232,0.0
1.0640770953157757,1.0744490913870883,282.72825308432397,300.9702110791718,0.0,100765.48677622342,296.05915651066306,,84977.19735667527,0.0
0.4011736191890922,0.9301320894673342,281.9407416371004,300.7949005784031,0.0,100882.67098231998,296.9393241663104,,85064.4040616941,0.0
-0.17135446823593015,0.25949605338975434,277.5886614042198,298.2019908449184,0.0,100989.15433374216,296.29247025726187,,85144.22036798255,0.0
-0.5792185974465263,0.18341840062055484,277.0347303758072,297.6335802597338,0.0,101038.8837657411,295.94148522976974,,85176.28332862833,0.0
-1.1059263627998064,-0.08561984417234156,278.1800146476179,295.7779860362128,0.0,101048.79682743331,294.73907409512435,,85174.69155044024,0.0
-1.1138793970055525,-0.18167748655769447,279.29610136707726,294.6543131534011,0.0,101031.69515477889,292.99868879984314,,85151.26967138694,0.0
-0.9907881175938904,-0.2503779123916988,278.6262025955226,293.88328408559727,0.0,100975.69620363023,292.5141401058198,,85094.98894259382,0.0
-1.204706662650722,-0.3747917708092079,277.82676538747955,293.5724450823112,0.0,100928.98664472956,292.00186427089636,,85047.46299383517,0.0
-1.1719907719407205,-0.48176156136953685,279.11762618791533,292.3398774076759,0.0,100904.66353640532,291.5392944080744,,85022.9041303618,0.0
-0.9291521024993574,-0.024296645273532286,278.6278475280495,292.34628298366556,0.0,100914.80637105065,291.341823063127,,85027.79316336807,0.0
-0.8124774756855131,-0.3899304552491395,278.6660922092984,291.79540344855775,0.0,101048.89530155608,291.1379271367515,,85139.89982718631,0.0
-0.9602412362127288,-0.4132916738772573,279.19452678354503,291.7134795030062,0.0,100985.57644061484,290.79370482655213,,85082.93690774114,0.0
-0.6921878333236025,-0.10644514104148603,281.3831095105025,291.09180149643413,0.0,101031.82645360925,290.00212876743933,,85121.7080764653,0.0
-0.5313196414346459,0.21285046224742699,281.35062209309746,295.1414740641911,0.0,101061.76258693139,291.30800947666336,,85145.92584461265,0.0
-0.049618819654792756,1.0115889702101133,281.09771371709616,295.29891637930444,0.0,101074.03902757008,294.40905349123966,,85181.1723616346,0.0
0.5859912890839889,1.2334437010633246,280.3332313252484,295.7763003583208,0.0,101058.05339497371,296.66272902903825,,85188.449061923,0.0
1.3645752627487984,1.6148309643901295,280.98873693719315,296.98459427131115,0.0,101018.4339729125,298.1187420621606,,85171.28059718006,0.0
1.6688691965072908,1.7680621155232445,278.82277203247975,299.7898994191887,0.0,100981.96572277993,299.16594883493815,,85151.95186203897,0.0
1.7124301338614916,1.7354025171122245,279.1854796546474,299.77978535183667,0.0,100878.46941974845,299.8567604063894,,85071.11226977248,0.0
1.8759192120227963,1.6056094307211357,279.81672251182135,300.25143802602014,0.0,100802.48022167744,300.2689480253806,,85011.9890799292,0.0
2.1923234478673113,1.1990934881463222,280.2374140055601,300.04881954340095,0.1330399542862324,100696.45641616151,300.1022470441151,,84922.62210451224,0.0
2.181659152000515,1.0732963996784641,281.25768340533114,298.81894895339286,0.0,100652.40565857563,299.34076507695494,,84868.84274144325,8.662603707418684e-07
1.9230951649250634,0.7111975109426378,282.7344215812996,297.9511619745878,0.0,100673.90584204713,298.20564297937204,,84882.14545915798,4.331301853713679e-07
1.6035277904759901,0.16543640996601677,283.34921511320516,297.648077089605,0.0,100661.85917436158,297.27069731365367,,84864.294803763,0.0
0.9887040211385902,-0.10851998611700966,282.3766487567124,298.53440652522215,0.0,100670.91879365644,295.41196446574986,,84860.8838505028,0.0
0.7586986568928631,-0.22425023366288285,280.9171823722757,297.86249531746824,0.0,100749.3698447967,295.99389628878833,,84916.7097855279,0.0
0.00216627807125902,-0.8566937511280464,280.21726358210634,296.5389010366646,0.0,100801.06875925107,295.4664043399563,,84950.36452436178,0.0
-0.43633510790920016,-1.0289058923965069,280.1424191521352,295.1829417403344,0.0,100857.36313276803,294.30186442215006,,84988.5672008759,0.0
-0.8048859430345736,-1.0658688731863908,281.6927680586797,293.25553763861393,0.0,100817.41546363091,292.77822421610045,,84945.93028512353,0.0
-0.8080490816391317,-1.0734766384633108,282.064522809745,292.208057396521,0.0,100784.098385427,291.180194119831,,84910.68376810157,0.0
-1.2574858896524919,-0.8667605920500312,281.7626776910703,291.47343897118446,0.0,100693.27241952528,290.61178773137794,,84827.22911166893,0.0
-1.1692795102796707,-1.0162262836016405,281.82395142769496,291.05741366743723,0.0,100637.14216954626,289.8658600139911,,84775.26892367205,0.0
-1.1189404187728456,-0.9853341458105109,281.89673969200754,290.68015895520614,0.33259988571489885,100595.91433681313,289.3015112559137,,84738.65802534601,0.0
-1.4462800766502615,-1.0110007478558771,281.1737918464624,289.84844548329,1.463439497145373,100582.35773257843,288.60157001611725,,84718.07860734288,0.0
-1.4076897856746524,-0.9821834551402713,281.2350655830871,289.3703872331169,3.8581586742916443,100576.8103569957,288.0406026166862,,84717.16901980682,0.0
-1.104932233524088,-0.9279300987210239,283.5453733170305,290.01600186575547,5.055518262865007,100593.38683432869,287.57127003657155,,84732.17721415166,0.0
-0.9925956253679236,-0.7622498771347673,283.9459143873155,291.4741132423413,5.055518262865007,100660.64466018074,287.42959110928905,,84784.47849747456,0.0
-0.38545376407016496,-0.19996686166786562,284.1420725911409,294.587897444456,6.385917805724148,100748.15533061587,290.51575714582134,,84854.74413463446,0.0
0.3257101696232053,0.6814580648601326,283.3874597944541,294.89334227848764,4.65639840000722,100713.39396527798,294.03372268149377,,84852.12907046832,0.0
0.7170356027013974,1.1773460379102783,282.78171339144615,295.18732450285364,5.388118148579451,100667.63632289744,295.9117292736818,,84835.18800260937,0.0
1.2205168931583508,1.4345499811612994,281.92511477809546,297.0061709483289,7.649797371439945,100635.40246004399,297.3650372198871,,84825.75103192285,4.331301853713679e-07
1.6476309801624005,1.4342425967056662,285.2100450341902,299.3876966741559,4.722918377150108,100553.60328872953,298.52146187694206,,84768.56071559367,8.662603707418684e-07
2.020429458556752,0.779283167865376,285.38152925011303,299.6038005799112,12.705315634304952,100506.95937924404,299.10001234133415,,84738.31693002,1.3860165931867292e-05
2.220701319919633,0.9180672495837339,285.5686403250408,299.8249615193425,16.563474308596142,100416.65860866377,299.28531079515466,,84669.30197572216,2.1006813990486622e-05
2.5999164509118025,0.6929081358324666,285.4164840663083,299.8104646894712,1.5299594742882618,100382.65221160045,298.6492772337744,,84636.89791975035,4.52621043712546e-05
1.9941302204445688,0.15898133639772105,283.0794461788038,296.70814309702206,3.924678651434533,100434.67937313071,298.27800405440416,,84662.13897387576,7.016709003007833e-05
0.7391775729333043,-0.3880093024014324,283.84310610438814,296.47889090370916,3.924678651434533,100449.15506917793,297.9009825653351,,84666.57321311401,7.558121734721479e-05
-0.5097199235349488,-0.9610507738154936,284.4324031821277,296.7388224346566,5.454638125722795,100481.15915907825,297.2057752276436,,84686.1293451391,2.295589982465561e-05
-0.7793097080320035,-1.1738376632275274,286.6592305903342,296.93267539223734,9.246276822871096,100575.75996635282,295.3541432328971,,84754.23471190088,1.5159556487980529e-05
-0.7471360696542122,-1.0880005539919761,287.27895891982024,296.3484194348678,9.113236868585318,100639.60402261552,294.4374569038691,,84796.98532609525,1.537612158066578e-05
-0.7088169048447079,-1.1421002181834068,287.0071338197603,294.0764627720212,6.918077622867713,100751.9958214039,293.4663307006346,,84886.57969839624,1.9274293249003753e-05
-0.9715381598004365,-1.0521134187968082,286.62962180485107,293.90216367798774,4.922478308578775,100793.12518001426,293.04399900570434,,84918.415262158,4.980997131765093e-06
-1.079627124687623,-1.1064436213299638,286.25539965499553,293.38432342956327,3.7916386971487555,100805.20467240742,292.2060983331365,,84930.01250324264,7.14664805861933e-06
-1.2533286217722155,-1.3465108811794377,285.8943369653547,292.50203962088693,0.5321598171435653,100814.42841524023,291.1754602177261,,84940.0179661392,9.961994263530186e-06
-1.2789048567747856,-1.205575108271648,285.2667952063661,292.97470370180565,0.0,100752.0286461115,290.6046868782206,,84887.48928593229,1.5159556487984865e-06
-1.3092709873785435,-0.9084880319022286,284.2576291011512,292.61632858196504,0.0,100730.62693676277,290.00483385435643,,84869.29753521127,6.496952780566181e-07
-1.1234591882079286,-0.6548190098909886,283.78717839847565,292.7151093064366,0.0,100716.41383837628,290.5958953457401,,84856.79070659057,2.1656509268611762e-07
-0.3314996570152733,-0.19297386530221197,285.00607340086236,292.02229569282184,1.2638795657162518,100848.50046171871,290.7081564527992,,84950.8193181298,0.0
-0.5237281087837062,-0.3905452241604057,284.7601559881001,292.0917456219725,2.7938390400045137,100865.99603086422,290.2932637468909,,84958.32341530222,0.0
-0.6521515361287666,-0.2987909641539167,284.9221818419936,292.2501993438212,4.057718605720311,100877.6488020587,290.01159657164914,,84963.78094051853,0.0
-0.6724859985866403,-0.24284699322868716,286.4470342943721,292.0863514527181,4.65639840000722,100913.75598040778,289.2981298972673,,84995.16171051226,0.0
-0.12842615860264117,-0.19497186426382726,285.38728651395695,295.02145379828016,6.385917805724148,100975.1053588936,291.3506145956075,,85053.03421749348,0.0
0.5061898208604223,0.1266291224423342,285.25404697928315,295.44186186454664,6.452437782867037,100987.25050070194,294.2822525420012,,85100.10537248409,2.1656509268611762e-07
0.9566207581495006,0.5512807478995023,285.4979082263868,295.5285057081958,15.299594742880345,100976.84506839588,296.29247025726187,,85120.34369516122,2.1656509268542373e-06
1.2889310624055081,1.0631527126425708,286.4351085335525,298.2154762680545,85.81077051441434,100910.83458143225,297.75321719248916,,85086.80265476936,7.579778243990698e-06
1.7712645119062729,1.609759120872183,287.16093501101966,299.48951161883315,97.05264665157392,100860.15323291319,298.83017992135467,,85059.85612401385,0.0001052506350451175
2.5033051603897265,1.1068013053424752,286.4774655461186,299.0812404333891,151.33294800022645,100820.20556377608,300.3014090683857,,85030.52192597622,3.118537334670206e-05
2.4580270906501944,0.8436033652066083,285.4670657415086,298.3203254329373,70.11205590867621,100744.0522421671,299.6694331373811,,84964.80422649658,0.00012084332171846852
2.7257189919845146,0.5489753644822538,285.17056665354613,298.39382098902877,0.0,100754.3263756428,298.20259975659036,,84948.77274617368,0.00033654215403315386
1.868237303983155,0.4433888039722739,285.3848191151667,296.5557578155847,1.5299594742882618,100679.12497055395,297.5138170003269,,84879.07560122381,0.00012993905561125684
1.3818369619908157,0.22476160990321073,284.87118893366164,296.2644726758459,0.931279680001353,100673.0523996498,297.2375599989193,,84869.52493209529,6.908426456665121e-05
1.3404450339654548,-0.34582078586578546,286.85209892910586,296.2493015748178,3.5920787657196342,100725.63758120908,296.38410507657824,,84902.95227404514,3.898171668337974e-06
1.2779956403726072,0.1097229773825121,286.724616658276,296.78062724637834,0.1330399542862324,100750.6828331003,294.93350221729,,84905.9084335373,1.0828254634271187e-06
0.7863535258355714,0.8829485755276488,285.60894117194835,294.81917245123935,4.922478308578775,100867.47314270577,293.9880743397679,,84993.79732920819,0.0
0.5246264001555612,0.8106363823399552,285.5887907484946,293.0957353744517,26.74103081146859,100969.1969115274,293.68104697467845,,85061.67529908595,0.0
0.19999800393919487,0.38475521906025456,285.29270289366383,293.4345566307451,33.12694861719274,101110.21185533433,293.16674232456717,,85155.70391062519,4.331301853713679e-07
-0.40506522341842555,-0.12949897521397077,284.68325539247047,291.85608785267,68.11645659438773,101129.31583515175,292.4539519219146,,85162.86691247158,2.8153462049108555e-06
-0.5314100168233475,-0.09637830011950108,284.7601559881001,292.0266784553411,88.67112953156129,101139.55714391985,292.10093807923465,,85165.59567507973,6.280387687877462e-06
-0.33755480805828464,0.5798675022733834,285.7816590872663,292.0863514527181,129.64743545162264,101086.54524116189,290.3149044422276,,85106.92727900448,2.382216019540355e-06
-0.37867560991754035,0.6793063736707007,285.8083892408274,291.01864307592103,175.47969970311965,101116.41572506886,289.84590999797757,,85111.13412135871,3.248476390281356e-06
-0.654410920846308,0.43409042418937177,286.1859012557366,291.12079515617665,195.76829273172143,101126.09901380792,290.1864128136659,,85101.92454755619,1.0178559356215436e-05
-0.24320290225375063,0.5388316774463606,286.109000660107,290.4734948456461,294.61697876615494,101174.4498080881,290.15530431411946,,85136.94366769414,1.2344210283069673e-05
-0.5111659297541755,-0.03490140899287522,286.7011763697685,290.65824514261004,302.73241597759556,101221.02806815841,290.00314317503324,,85172.41758160011,2.7936896956420702e-05
-0.572078941739095,-0.047350479446016974,287.1202229309804,290.7462375285728,243.52963632036426,101273.87584737841,289.76069976008927,,85219.94353035875,2.901972241984782e-05
-0.48929508568837354,0.028804019437090822,286.9442151506088,290.43876988107075,298.94077728044704,101344.41614398948,289.69070563610967,,85284.18315009233,3.205163371744393e-05
-0.13177004798460257,0.7034360534379013,287.38423460153786,292.55025000859837,220.11460436604352,101363.97966971315,290.5816936394254,,85310.67488707979,3.4000719551612046e-05
0.2941691589663256,1.1210946825294157,286.9767025680138,292.0866885882965,201.48901076601578,101401.1700634127,292.03263463457824,,85372.07204576321,7.038365512276445e-05
0.7927701784333893,1.129624601173235,287.23454574159564,292.29672405364056,316.76813115475943,101387.67910859319,293.0152574572103,,85379.91723826164,0.0001193273660696709
0.8526890611425906,1.2725583730426402,287.6013656950804,293.3573525832912,391.66962541772864,101369.62551941865,294.2474245479437,,85371.61725199518,0.00019490858341688483
1.4110282125414522,1.316360657970361,287.92253877094544,294.39168453782645,573.8013228351438,101354.78875158794,294.81177330602105,,85365.02274235881,0.0003785557820141271
0.897334503161211,1.155752279902051,288.4452160813481,292.72387483147503,759.8576989039934,101360.76284836933,293.4318408424418,,85350.81043710803,0.004121883409081732
0.0995005717029479,0.7521564896557523,288.46536650480186,291.1366405283615,658.9468935781283,101357.31625407237,292.65649530483154,,85321.93103283842,0.0038535592592444877
-0.4232306765474594,0.8521332838504276,289.0887959324733,291.3608356879984,843.2072302641179,101287.66222456624,292.54254351844924,,85262.35304922711,0.0007475826999500945
0.48178846591097385,0.7341744990012142,287.76174661644706,289.7183111500271,647.9045773723974,101215.48069257569,292.1296796277287,,85203.79835159385,0.002977120329146565
0.5079069532457539,0.7920396227741509,287.91801520649665,289.8700221603077,482.6024341721502,101171.8238314809,291.3702264757564,,85142.40119291045,0.0016053970320770708
-0.2184400457494955,0.541674983660967,288.4032703019137,289.60671927357623,324.81704838905716,101242.03588101605,290.35920024049494,,85181.2860600766,0.00122229338311655
-1.0024465427364047,-0.07908792449013755,287.5433818235094,289.32757101465995,280.0491037718475,101294.91648494365,290.00753894127354,,85222.10380075687,0.00035993118404317997
-0.8709503521754878,-0.5591455980751772,287.6630506648368,289.4182604852499,209.13880813745573,101315.85864838611,290.1323110753242,,85250.98320502648,0.0001366525734845048
-0.4678761185660798,-0.015305649946263239,287.7876543037448,289.39668380823224,166.36646283453456,101370.24918886286,289.8191972646713,,85307.71872758763,3.68160657565229e-05
0.31631112919823257,0.43063234906349906,287.62932954803665,288.93244811677357,186.32245597742167,101424.93515170792,289.6988208968609,,85353.42550127416,3.898171668337974e-06
-0.1243592661110664,0.20009400733865212,287.1724495387075,287.9871199549362,220.4472042517582,101460.09041353688,289.3796206406446,,85370.59396601713,0.0006057325642411394
-0.5324945214877674,0.38590791076887876,287.07087495517527,288.2477257570404,147.14218944022014,101497.90447668063,288.494042811163,,85385.14736659393,0.0019570987425982043
-0.873842364613941,0.8936301853609001,287.44962066947966,288.63509453662357,232.75340002320536,101513.75881044664,288.91806518541654,,85390.60489181023,0.0013927301110599815
-1.2349824178657782,0.4445414956808982,287.25058383373226,288.0821921880454,167.96294228596548,101428.38174600487,288.77807693745723,,85311.81187149986,0.00048597206798609884
-0.7238192193691837,0.19678962444059597,286.959430776482,288.0302733089716,100.24560555443577,101338.11380013218,288.5156835064997,,85243.36540941206,0.00012452492829412125
-0.3717167049875125,-0.0011659649871392785,287.53803579279713,288.7686002256705,65.32261755438367,101365.29265801676,288.3381621775659,,85259.51058817696,5.197562224450256e-05
-0.7633132642318097,0.2608024373261951,287.66017203291483,289.05145697594924,54.413341302938534,101360.95979661487,288.3344426830549,,85256.32703180077,4.677806002005222e-05
-0.6356128399963625,0.7401684958860603,288.04015144661435,289.78135550318814,58.404539931515956,101402.12197993281,288.3388384492951,,85290.55026284467,9.723772661575716e-05
-0.7265304810302335,0.889249956868128,288.4267105904212,289.9344150557823,108.49408272016217,101489.33722799963,288.3337664113256,,85362.52137663467,0.00016285694969944177
-0.7692780398861192,0.4993327748975035,289.11675978542956,291.7778723984809,222.5758435203329,101542.87432607904,289.10471618269554,,85408.11445187921,0.00038960060174108354
-0.5998241860705049,0.5993095690921788,289.5127772912657,291.99060494845213,273.2640661032658,101601.89315032598,289.7759158739979,,85468.82941991059,0.0006691861363979697
-0.3314092816265717,0.9679403775102091,289.7903596551696,292.1638926357504,524.8426196579278,101594.1793440423,290.38219347929015,,85476.78831085103,0.0005130427045717768
-0.14162096535308366,0.8950902615251575,289.6423157277542,293.98408762353927,365.06163456054605,101619.06047239559,291.06049402374987,,85492.4786958479,0.000693657991871423
-0.18988142291977061,1.011204739640572,289.9277115211605,293.4864755098189,358.67571675482213,101577.63569141692,291.6214614231809,,85467.3513401645,0.001980920902793601
-0.1675587019104604,0.9405831609588605,289.59584638387105,292.5158621796014,379.2303896919957,101535.62006570163,289.9831931590197,,85426.98839325226,0.0028393849301986337
-0.28667346421924944,0.32650586471777654,289.40914654207495,291.82709419292746,233.48511977177782,101449.52085769287,290.1390737926169,,85349.10496047793,0.0023066348021924827
-0.3782237329740321,0.4569905661340399,289.0961981288441,291.16125142558485,346.502560937661,101350.55436430882,290.61347841070113,,85273.1544012177,0.002503925601628907
-1.3521992970118326,0.2001708534525604,288.31937874304504,290.0756748631325,269.87154726897506,101282.60721959737,290.65202589926963,,85228.01611974121,0.0018635426225580998
-1.0379640704961572,-0.08961584209557225,288.26838583471306,289.8899131594334,269.93806724611795,101317.63118259599,290.5911614436352,,85246.89006111425,0.0015029617432368633
-0.8657989550194931,0.020043562451546648,288.8247842619159,289.83462292457557,253.8402327775225,101229.20142034833,290.18742722125984,,85172.41758160011,0.0004316142297220559
-0.8727578599495212,-0.1397963544776806,288.6257474261685,290.36898281634166,191.17841430885733,101230.38310982157,289.7586709449015,,85177.07921772238,0.00012105988681115377
-0.7962099057192142,-0.17214856843306744,288.6985356904811,290.60868621258504,143.68315062878628,101334.4046081745,289.47091732409626,,85271.79001991363,7.14664805861933e-06
-1.0603771668941693,-0.394694914311453,288.42917798921144,289.9263238019007,100.17908557729288,101350.620013724,289.32585703816744,,85287.02561114248,8.012908429361199e-06
-0.8722156076173111,-0.09699306903076735,288.2922373563522,289.64548986509243,87.9394097829886,101470.82409291883,288.99921779292913,,85385.48846191996,7.969595410823715e-05
-0.5859967515991507,-0.2830375108027188,288.28730255877167,289.4883846855574,84.28081104012608,101495.7052212721,288.7702998125706,,85398.45008430867,0.00012084332171846852
-0.6499825267999266,-0.6435226311464711,288.28442392684974,289.3161084049943,83.08345145155272,101499.90678384363,288.5342809790547,,85397.42679833062,0.0004714622067761749
-0.6585681887265844,-0.6705724632421866,288.22767375467384,289.4165748073579,72.3737351315367,101413.90604995766,288.7080828134776,,85323.75020791052,0.0003670778321017993
